NUTS2,Country,Number of branches and banks,Year,Exposure_1,NUTS2_GDP,NUTS2_GDP_G,Exposure,NUTS2_POP,NUTS2_UNE,NUTS2_UNE_G,NUTS2_GFCF,NUTS2_GFCF_G,NUTS2_COMP,NUTS2_COMP_G,NUTS2_GPC,treat_50,treat_75,app_dummy
DE22,DE,19,2018,3.157280615,48582.08,1.339191436,3.157280615,1230037,2,-0.1,10157.18,-0.987411985,24655.34,4.148875593,39400,0,0,1
DE23,DE,24,2012,1.294780347,37654.05,2.22955998,1.294780347,1072091,3.2,-0.2,8870.8,2.707793481,19018.02,4.032802375,35100,0,0,0
DE23,DE,24,2013,1.294780347,38675.06,2.675442967,1.294780347,1074738,3.4,0.2,7658.1,-14.70010727,19652.01,3.279267241,35900,0,0,0
DE23,DE,24,2014,1.294780347,41027.3,5.904275093,1.294780347,1077991,2.7,-0.7,9404.36,20.54095003,20717.86,5.281650704,38000,0,0,0
DE23,DE,24,2015,1.294780347,42167.13,2.74033088,1.294780347,1082761,2.8,0.1,9875.1,4.884302579,21728.6,4.763323493,38800,0,0,1
DE23,DE,24,2016,1.294780347,43575.02,3.28430428,1.294780347,1092339,2.9,0.1,10859.62,9.503488578,22733.85,4.522563806,39800,0,0,1
DE23,DE,24,2017,1.294780347,46164.86,5.773485223,1.294780347,1098378,2.2,-0.7,10933.85,0.68121586,23893.94,4.976986711,41900,0,0,1
DE23,DE,24,2018,1.294780347,47170.06,2.154046667,1.294780347,1104407,1.9,-0.3,12338.09,12.08277436,25006.69,4.551851877,42600,0,0,1
DE24,DE,13,2012,7.103717198,33272.79,2.319528751,7.103717198,1061573,3.3,-0.9,6242.49,7.772660566,17831.08,3.778573374,31400,1,0,0
DE24,DE,13,2013,7.103717198,33917.58,1.919351819,7.103717198,1058711,3.9,0.6,5811.46,-7.154731107,18262.02,2.388049125,32100,1,0,0
DE24,DE,13,2014,7.103717198,35070.77,3.343455596,7.103717198,1056365,4,0.1,6324.53,8.460389338,18887.56,3.368001093,33200,1,0,0
DE24,DE,13,2015,7.103717198,36735.62,4.637883657,7.103717198,1055955,3.9,-0.1,6954.66,9.497621493,19612.99,3.768859752,34700,1,0,1
DE24,DE,13,2016,7.103717198,38118.81,3.696100452,7.103717198,1059358,3.3,-0.6,6516.52,-6.507144737,20355.57,3.71624827,35900,1,0,1
DE24,DE,13,2017,7.103717198,40020.88,4.869345683,7.103717198,1062394,3,-0.3,7179.47,9.688507306,21199.83,4.063857827,37600,1,0,1
DE24,DE,13,2018,7.103717198,41096,2.650947525,7.103717198,1066840,2.3,-0.7,8337.78,14.95714297,22016.65,3.780582252,38500,1,0,1
DE25,DE,175,2012,3.607190391,64204.87,3.601331478,3.607190391,1688414,3.7,-0.3,13817.22,-5.127114786,35500.13,4.939010246,37900,0,0,0
DE25,DE,175,2013,3.607190391,65840.01,2.514864374,3.607190391,1698515,3.1,-0.6,15061.83,8.624808857,36273.93,2.156294299,38700,0,0,0
DE25,DE,175,2014,3.607190391,68544,4.024816657,3.607190391,1707376,3.1,0,16385.27,8.421903157,37755.43,4.003000497,40100,0,0,0
DE25,DE,175,2015,3.607190391,70811.3,3.254271766,3.607190391,1715195,3,-0.1,15892.22,-3.05530792,39330.33,4.086667054,41000,0,0,1
DE25,DE,175,2016,3.607190391,73937.96,4.320777071,3.607190391,1738686,2.5,-0.5,16604.96,4.387176461,41083.79,4.361766286,42400,0,0,1
DE25,DE,175,2017,3.607190391,77429.61,4.614290239,3.607190391,1750059,2.1,-0.4,19612.82,16.64819881,42933.79,4.404552178,44100,0,0,1
DE25,DE,175,2018,3.607190391,80419.44,3.788667242,3.607190391,1759643,1.8,-0.3,18057.04,-8.264779761,44454.66,3.481063177,45600,0,0,1
DE26,DE,112,2012,1.997960717,45034.41,1.382619877,1.997960717,1299076,3.5,0,8233.67,4.474693576,22631.15,3.696373921,34700,0,0,0
DE26,DE,112,2013,1.997960717,45816.21,1.72110944,1.997960717,1297727,3.3,-0.2,7908.39,-4.030762358,23189.41,2.436843309,35300,0,0,0
DE26,DE,112,2014,1.997960717,47398.06,3.394334096,1.997960717,1297992,2.9,-0.4,8174.89,3.31430398,24005.56,3.458976124,36500,0,0,0
DE26,DE,112,2015,1.997960717,48545.3,2.391608304,1.997960717,1298849,3,0.1,8969.46,9.275821255,24931.32,3.78393742,37300,0,0,1
DE26,DE,112,2016,1.997960717,50561.41,4.069125447,1.997960717,1306048,2.5,-0.5,8929.32,-0.448522942,25720.48,3.116271733,38700,0,0,1
DE26,DE,112,2017,1.997960717,52641.35,4.031329548,1.997960717,1309209,2.3,-0.2,9629.1,7.544951933,26783.1,4.048352988,40100,0,0,1
DE26,DE,112,2018,1.997960717,53804.13,2.184829744,1.997960717,1313375,2,-0.3,11055.53,13.81409918,27823.41,3.810666108,40900,0,0,1
DE27,DE,108,2012,4.142076991,60853.37,3.362542002,4.142076991,1783119,3.2,-0.2,12750.04,-2.673806899,31081.17,4.81759937,34000,0,0,0
DE27,DE,108,2013,4.142076991,62294.17,2.340064197,4.142076991,1792759,3.3,0.1,13227.83,3.678853466,32108.4,3.251550857,34600,0,0,0
DE27,DE,108,2014,4.142076991,65057.58,4.340488196,4.142076991,1806025,3,-0.3,14831.1,11.44033839,33485.26,4.198766386,35900,0,0,0
DE27,DE,108,2015,4.142076991,67430.32,3.582204448,4.142076991,1821271,3,0,16007.36,7.63222891,34888.23,4.104418104,36800,0,0,1
DE27,DE,108,2016,4.142076991,70218.51,4.051718309,4.142076991,1846020,2.7,-0.3,16794.26,4.798854489,36091.24,3.390065357,37900,0,0,1
DE27,DE,108,2017,4.142076991,72765.88,3.563521253,4.142076991,1857991,2.6,-0.1,16817.22,0.136620009,37820.2,4.679317481,39000,0,0,1
DE27,DE,108,2018,4.142076991,75390.62,3.543570007,4.142076991,1873368,2.4,-0.2,18222.45,8.025098895,39562.78,4.504542586,40100,0,0,1
DE30,DE,41,2012,9.444689823,109771.99,1.524442182,9.322569566,3326002,10.4,-1.3,20433.57,14.4292693,56657.96,3.646065625,32800,1,0,0
DE30,DE,41,2013,9.444689823,112881.34,2.793178214,9.322569566,3375222,10.4,0,20639.37,1.00212803,58605.22,3.37912816,33200,1,0,0
DE30,DE,41,2014,9.444689823,118518.73,4.873382867,9.322569566,3421829,9.8,-0.6,22882.1,10.31545286,61717.9,5.175023117,34400,1,0,0
DE30,DE,41,2015,9.444689823,124913.91,5.255377287,9.322569566,3469849,9.5,-0.3,24696.39,7.630213359,65500.82,5.948865936,35700,1,0,1
DE30,DE,41,2016,9.444689823,133210.31,6.430437749,9.322569566,3520031,7.8,-1.7,25774.08,4.271225666,69301.62,5.64056209,37600,1,0,1
DE30,DE,41,2017,9.444689823,140810.88,5.548855595,9.322569566,3574830,7,-0.8,26132.07,1.379395992,74574.57,7.333128183,39200,1,0,1
DE30,DE,41,2018,9.444689823,149848.82,6.220920572,9.322569566,3613495,6.1,-0.9,28634.95,9.146470405,79905.62,6.904662384,41300,1,0,1
DE40,DE,138,2012,4.946354706,58904.61,2.469247678,4.91722094,2453180,8.2,-0.6,13166.86,10.46758656,28998.04,2.14526648,24000,0,0,0
DE40,DE,138,2013,4.946354706,60536.7,2.733043685,4.91722094,2449511,7.3,-0.9,12700.97,-3.602469817,29863.56,2.941076655,24700,0,0,0
DE40,DE,138,2014,4.946354706,63741.58,5.158730419,4.91722094,2449193,6.7,-0.6,13743.46,7.88847061,30882.32,3.354484382,26000,0,0,0
DE40,DE,138,2015,4.946354706,65348.29,2.489417605,4.91722094,2457872,5.7,-1,14424.13,4.833942402,32247.78,4.326535179,26400,0,0,1
DE40,DE,138,2016,4.946354706,67453.09,3.170112038,4.91722094,2484826,4.6,-1.1,15834.53,9.329049985,33430.06,3.600629156,27100,0,0,1
DE40,DE,138,2017,4.946354706,70632.55,4.605869309,4.91722094,2494648,4.5,-0.1,16591.6,4.670354473,35072.83,4.797126142,28300,0,0,1
DE40,DE,138,2018,4.946354706,72785.15,3.002086447,4.91722094,2504040,4.1,-0.4,17879.66,7.476721071,36649,4.395938618,29000,0,0,1
DE50,DE,38,2012,3.553933912,28516.51,4.560916233,2.663077055,652182,6.6,-1.2,5327.69,30.54342065,14793.03,3.519393131,43600,0,0,0
DE50,DE,38,2013,3.553933912,28824.27,1.07345228,2.663077055,654774,7,0.4,4689.02,-12.7694143,15342.51,3.647128317,43900,0,0,0
DE50,DE,38,2014,3.553933912,29797.97,3.322252979,2.663077055,657391,6.6,-0.4,4114.13,-13.07962153,15786.76,2.854420699,45200,0,0,0
DE50,DE,38,2015,3.553933912,30494,2.308967256,2.663077055,661888,5.6,-1,5131.2,22.09121598,16246.99,2.87360468,45700,0,0,1
DE50,DE,38,2016,3.553933912,31359.68,2.79930484,2.663077055,671489,5.4,-0.2,4968.29,-3.226383344,16909.71,3.99803523,46500,0,0,1
DE50,DE,38,2017,3.553933912,32389.56,3.23131573,2.663077055,678753,4.3,-1.1,4536.99,-9.081191994,17647.91,4.272934962,47600,0,0,1
DE50,DE,38,2018,3.553933912,32933.14,1.664329697,2.663077055,681032,4.3,0,5344.17,16.37424505,18397.63,4.16044892,48300,0,0,1
DE60,DE,61,2012,6.014218456,97009.22,2.447678784,5.721780073,1718187,5.3,0,19909.15,0.658090231,46672.19,4.834110032,56200,0,0,0
DE60,DE,61,2013,6.014218456,101144.78,4.174693022,5.721780073,1734272,4.7,-0.6,21350.1,6.987699845,48702.5,4.258187939,58100,0,0,0
DE60,DE,61,2014,6.014218456,103431.26,2.235428171,5.721780073,1746342,5,0.3,22052.65,3.237635257,50457.26,3.539627783,58900,0,0,0
DE60,DE,61,2015,6.014218456,108166.3,4.476262017,5.721780073,1762791,4.3,-0.7,23377.16,5.832670125,52381.79,3.743237054,60900,0,0,1
DE60,DE,61,2016,6.014218456,110541.4,2.172025378,5.721780073,1787408,4.1,-0.2,21823.01,-6.879455959,54770.42,4.459125535,61400,0,0,1
DE60,DE,61,2017,6.014218456,116455.7,5.212083176,5.721780073,1810438,4.2,0.1,18671.24,-15.59805457,56861.49,3.746804339,64000,0,0,1
DE60,DE,61,2018,6.014218456,118892.83,2.071155592,5.721780073,1830584,4.1,-0.1,21621.4,14.66991929,59562.94,4.641525799,64800,0,0,1
DE71,DE,492,2012,3.831257633,170938.06,0.334475018,3.599323192,3763611,4.8,0.1,29215.04,-8.273715781,86091.18,3.139181862,45300,0,0,0
DE71,DE,492,2013,3.831257633,174958.73,2.324884888,3.599323192,3791381,4.3,-0.5,30902.57,5.61557068,87891.04,2.069089832,46000,0,0,0
DE71,DE,492,2014,3.831257633,182514.07,4.22771484,3.599323192,3822479,4.5,0.2,30868.26,-0.111088044,91537.63,4.065227909,47500,0,0,0
DE71,DE,492,2015,3.831257633,187006.04,2.431364986,3.599323192,3863818,4.1,-0.4,31215.05,1.117187878,95019.35,3.73304105,48000,0,0,1
DE71,DE,492,2016,3.831257633,194648.3,4.00534246,3.599323192,3922369,4,-0.1,34625.1,10.36785023,98686.85,3.787115048,49400,0,0,1
DE71,DE,492,2017,3.831257633,201091.91,3.256772683,3.599323192,3951234,3.5,-0.5,37295.28,7.42879245,103584.66,4.843754382,50700,0,0,1
DE71,DE,492,2018,3.831257633,205969.46,2.396583814,3.599323192,3978050,3.1,-0.4,37936.19,1.703876066,108408.74,4.55194637,51600,0,0,1
DE72,DE,41,2012,3.758829957,29788.44,0.217804642,3.758829957,1025525,5,-0.1,5532.05,-12.4857391,16722.36,2.780742632,29100,0,0,0
DE72,DE,41,2013,3.758829957,30246.45,1.525842343,3.758829957,1023277,4.5,-0.5,5785.59,4.481189126,17096.11,2.210420623,29600,0,0,0
DE72,DE,41,2014,3.758829957,31700.69,4.695962499,3.758829957,1023150,4.5,0,6133.86,5.845389848,17665.52,3.276376487,30900,0,0,0
DE72,DE,41,2015,3.758829957,32374.59,2.103540864,3.758829957,1029020,3.9,-0.6,5824.73,-5.171159538,18218.6,3.082833312,31300,0,0,1
DE72,DE,41,2016,3.758829957,33642.85,3.842669624,3.758829957,1040091,4,0.1,6243.5,6.942827613,18832.58,3.314529844,32300,0,0,1
DE72,DE,41,2017,3.758829957,35142.11,4.35995744,3.758829957,1043643,3.6,-0.4,6896.49,9.947166395,19430.66,3.126388222,33600,0,0,1
DE72,DE,41,2018,3.758829957,36236.89,3.067753423,3.758829957,1045807,3.6,0,7251.99,5.026332744,20315.81,4.454716976,34600,0,0,1
DE73,DE,88,2012,2.314414017,37224.63,1.048768135,2.314414017,1204635,4.5,0.1,7308.4,-1.930911679,21482.55,3.207647488,30900,0,0,0
DE73,DE,88,2013,2.314414017,38254.03,2.727827524,2.314414017,1201823,4.3,-0.2,6822.48,-6.880132944,22212.58,3.341781737,31900,0,0,0
DE73,DE,88,2014,2.314414017,39550.43,3.332765227,2.314414017,1199796,4.4,0.1,6983.57,2.333720522,22974.42,3.372262804,32900,0,0,0
DE73,DE,88,2015,2.314414017,40882.32,3.312112928,2.314414017,1201050,3.6,-0.8,7582.25,8.224974204,23725.88,3.218501239,33900,0,0,1
DE73,DE,88,2016,2.314414017,42863.59,4.732505187,2.314414017,1213712,3.7,0.1,8072.95,6.270897753,24295.55,2.372677052,35300,0,0,1
DE73,DE,88,2017,2.314414017,43823.49,2.214722737,2.314414017,1218211,2.5,-1.2,7659.43,-5.258139846,25231.32,3.779287395,36000,0,0,1
DE73,DE,88,2018,2.314414017,44559.53,1.665607299,2.314414017,1219405,2.9,0.4,8385.58,9.057599557,26248.68,3.952962211,36500,0,0,1
DE80,DE,45,2012,11.67057894,36420.65,0.718515144,11.67057894,1606899,10.8,0.7,8586.11,-1.911589747,19295.14,3.217982072,22700,1,0,0
DE80,DE,45,2013,11.67057894,37627.02,3.258648786,11.67057894,1600327,10.1,-0.7,7746.9,-10.28530179,19628.5,1.712934099,23500,1,0,0
DE80,DE,45,2014,11.67057894,39406.52,4.620887551,11.67057894,1596505,9.6,-0.5,8463.38,8.845585767,20347.47,3.597398812,24700,1,0,0
DE80,DE,45,2015,11.67057894,40070.43,1.670737096,11.67057894,1599138,7.8,-1.8,8791.44,3.802989979,21339.61,4.760839033,25000,1,0,1
DE80,DE,45,2016,11.67057894,41088.88,2.509886947,11.67057894,1612362,6.3,-1.5,9884.92,11.72318427,22158.02,3.763453754,25500,1,0,1
DE80,DE,45,2017,11.67057894,44167.45,7.225056717,11.67057894,1610674,5.2,-1.1,10096.38,2.116658024,23082.19,4.086181678,27400,1,0,1
DE80,DE,45,2018,11.67057894,44386.64,0.495043081,11.67057894,1611119,4.9,-0.3,11325.99,11.4923141,24190.38,4.689370898,27600,1,0,1
DE91,DE,47,2012,3.132245408,61477.76,0.926268606,3.132245408,1575968,5.6,-0.7,14061.87,0.007822879,28666.03,5.737424904,39000,0,0,0
DE91,DE,47,2013,3.132245408,62307.85,1.341193767,3.132245408,1574527,6.2,0.6,14707.95,4.492128496,29903.35,4.225771622,39600,0,0,0
DE91,DE,47,2014,3.132245408,65656.08,5.234278773,3.132245408,1574936,5.5,-0.7,15768.6,6.963245695,31237.55,4.365038255,41600,0,0,0
DE91,DE,47,2015,3.132245408,63148.81,-3.89362042,3.132245408,1579754,4.9,-0.6,15478.38,-1.857640935,32649.52,4.420925744,39700,0,0,1
DE91,DE,47,2016,3.132245408,74103.35,15.99667359,3.132245408,1598164,4.6,-0.3,17308.22,11.17373216,33453.91,2.433851639,46400,0,0,1
DE91,DE,47,2017,3.132245408,74247.2,0.193932608,3.132245408,1595609,4.4,-0.2,17478.56,0.97934538,34535.25,3.181187092,46500,0,0,1
DE91,DE,47,2018,3.132245408,78085.58,5.040533818,3.132245408,1595734,4,-0.4,17855.3,2.132539595,36295.29,4.970743924,48900,0,0,1
DE92,DE,387,2012,2.911653512,70175.31,1.71986335,2.826556005,2093431,5.4,-1.3,15166.89,7.185332164,35381.61,2.918356186,33500,0,0,0
DE92,DE,387,2013,2.911653512,70113.88,-0.087576247,2.826556005,2094931,5.4,0,14730.71,-2.918033219,36434.9,2.933491287,33400,0,0,0
DE92,DE,387,2014,2.911653512,72946.28,3.960250254,2.826556005,2099079,5.2,-0.2,15391.49,4.388032902,38075.01,4.403105492,34700,0,0,0
DE92,DE,387,2015,2.911653512,74293.55,1.830085789,2.826556005,2108413,4.7,-0.5,16189.89,5.057221407,39421.19,3.474532757,35000,0,0,1
DE92,DE,387,2016,2.911653512,78183.78,5.103807143,2.826556005,2132290,4.7,0,16994.6,4.850867319,40969.9,3.853416175,36600,0,0,1
DE92,DE,387,2017,2.911653512,80294.88,2.664364887,2.826556005,2139976,4.5,-0.2,18683.09,9.472319014,42361.72,3.340747351,37500,0,0,1
DE92,DE,387,2018,2.911653512,82781.14,3.049439964,2.826556005,2144120,4.1,-0.4,19378.62,3.655155982,44451.09,4.814435934,38600,0,0,1
DE93,DE,62,2012,1.85820837,39512.83,3.646495438,1.85820837,1667127,4.4,-0.9,10322.55,7.732171474,19296.27,3.256063381,23700,0,0,0
DE93,DE,62,2013,1.85820837,40637.28,2.80604426,1.85820837,1667332,4.4,0,10256.93,-0.637724786,19874.15,2.950807935,24400,0,0,0
DE93,DE,62,2014,1.85820837,42617.31,4.757463687,1.85820837,1670199,4,-0.4,10824.94,5.389915645,20787.93,4.495263748,25500,0,0,0
DE93,DE,62,2015,1.85820837,43722.74,2.560782412,1.85820837,1677715,3.5,-0.5,11018.61,1.773293032,21429.55,3.039828085,25900,0,0,1
DE93,DE,62,2016,1.85820837,44621.38,2.034478347,1.85820837,1699969,3.3,-0.2,12000.49,8.536182082,22318.21,4.06321265,26200,0,0,1
DE93,DE,62,2017,1.85820837,46323.3,3.743195789,1.85820837,1703945,3.4,0.1,12306.31,2.516465668,23246.88,4.076799232,27200,0,0,1
DE93,DE,62,2018,1.85820837,47916.02,3.380482102,1.85820837,1706464,2.5,-0.9,12989.81,5.405306497,24329.02,4.549894701,28000,0,0,1
DE94,DE,210,2012,3.314365647,73651.09,2.632713126,3.314365647,2437727,4.3,0.1,20065.94,1.127435457,36044.1,3.82804854,30200,0,0,0
DE94,DE,210,2013,3.314365647,74824.08,1.580081578,3.314365647,2442205,4,-0.3,20674.05,2.985544027,37073.03,2.814656232,30600,0,0,0
DE94,DE,210,2014,3.314365647,77838.15,3.949191259,3.314365647,2446345,4.1,0.1,21135.95,2.209609151,38647.5,4.159233881,31700,0,0,0
DE94,DE,210,2015,3.314365647,80233.53,3.030983641,3.314365647,2460857,4,-0.1,22318.11,5.442307436,40326.26,4.252077976,32400,0,0,1
DE94,DE,210,2016,3.314365647,83702.98,4.23330729,3.314365647,2496176,3.6,-0.4,22915.91,2.643297264,42170.51,4.471829194,33500,0,0,1
DE94,DE,210,2017,3.314365647,87256.39,4.157621602,3.314365647,2506155,3,-0.6,24556.23,6.913416072,43780.21,3.74607272,34700,0,0,1
DE94,DE,210,2018,3.314365647,88941.76,1.913097729,3.314365647,2516457,2.7,-0.3,24150.35,-1.666671712,46192.32,5.363166171,35300,0,0,1
DEA1,DE,991,2012,3.298178065,182687.74,-0.059789092,3.234166927,5077103,6.5,-0.3,27587.77,-0.88375927,95316.07,3.618732086,36000,0,0,0
DEA1,DE,991,2013,3.298178065,185682.15,1.625798437,3.234166927,5081061,6.4,-0.1,26706.95,-3.244872742,96694.05,1.435344822,36500,0,0,0
DEA1,DE,991,2014,3.298178065,192576.12,3.645516318,3.234166927,5088748,6.4,0,28820.54,7.616449622,100586.68,3.946797327,37800,0,0,0
DEA1,DE,991,2015,3.298178065,197320.04,2.433547494,3.234166927,5108290,5.9,-0.5,28707.17,-0.394141004,104148.01,3.479321713,38400,0,0,1
DEA1,DE,991,2016,3.298178065,201660.25,2.175737159,3.234166927,5173623,4.9,-1,29717.57,3.459153604,107248.15,2.933224777,38900,0,0,1
DEA1,DE,991,2017,3.298178065,210174.09,4.135183661,3.234166927,5190790,4.3,-0.6,32861.13,10.05520469,111160.58,3.583051432,40500,0,0,1
DEA1,DE,991,2018,3.298178065,217793.58,3.561154619,3.234166927,5198820,4.3,0,33721.77,2.585312253,116367.99,4.578167491,41900,0,0,1
DEA2,DE,203,2012,3.536514278,154238.55,1.575660747,3.536514278,4299064,5.4,-0.6,24689.78,-8.148474351,79398.83,4.219085101,35800,0,0,0
DEA2,DE,203,2013,3.536514278,159228.19,3.183790071,3.536514278,4315912,5.8,0.4,25709.66,4.047740394,80903.57,1.877431902,36800,0,0,0
DEA2,DE,203,2014,3.536514278,165778.28,4.031290231,3.536514278,4333015,5.3,-0.5,27343.67,6.161826108,84551.92,4.41078319,38100,0,0,0
DEA2,DE,203,2015,3.536514278,174214.81,4.963784511,3.536514278,4361724,4.8,-0.5,27899.66,2.012944453,87623.74,3.568618225,39700,0,0,1
DEA2,DE,203,2016,3.536514278,178093.87,2.202169281,3.536514278,4422371,3.9,-0.9,29834.02,6.703485073,91084.62,3.873699875,40200,0,0,1
DEA2,DE,203,2017,3.536514278,185599.9,4.128251072,3.536514278,4439416,3.7,-0.2,31215.96,4.528014938,95102.13,4.316240223,41700,0,0,1
DEA2,DE,203,2018,3.536514278,193185.68,4.005851739,3.536514278,4454228,3.7,0,32592.37,4.314870941,100101.39,5.123220556,43300,0,0,1
DEA3,DE,154,2012,3.857234711,74530.69,1.29229542,3.634430435,2572221,4.9,-0.4,13689.71,2.664007481,38572.24,3.994524774,29000,0,0,0
DEA3,DE,154,2013,3.857234711,74726.53,0.262419617,3.634430435,2572390,5.1,0.2,13716.67,0.196742574,39319.61,1.919052985,29000,0,0,0
DEA3,DE,154,2014,3.857234711,76806.43,2.745317757,3.634430435,2574148,4.9,-0.2,13923.14,1.494032271,40687.93,3.420811166,29800,0,0,0
DEA3,DE,154,2015,3.857234711,79304.26,3.200348664,3.634430435,2580664,4.4,-0.5,14078.19,1.107458715,42110.15,3.4357316,30500,0,0,1
DEA3,DE,154,2016,3.857234711,82180.27,3.562340167,3.634430435,2614229,4.3,-0.1,14605.84,3.679465741,43660.41,3.615293756,31400,0,0,1
DEA3,DE,154,2017,3.857234711,85748.19,4.249972903,3.634430435,2619376,3.9,-0.4,15977.74,8.977505482,45308.95,3.706284289,32700,0,0,1
DEA3,DE,154,2018,3.857234711,87924.47,2.506317253,3.634430435,2621153,3.6,-0.3,17159.1,7.133214158,47530.29,4.78626073,33500,0,0,1
DEA4,DE,90,2012,3.291441864,64849.37,2.180649123,2.903912405,2027126,4.7,-0.8,11028.68,-4.166786668,33841.71,4.201426959,32000,0,0,0
DEA4,DE,90,2013,3.291441864,66773.78,2.924329253,2.903912405,2025415,5,0.3,11009.25,-0.176332396,34544.58,2.055659844,33000,0,0,0
DEA4,DE,90,2014,3.291441864,69971.72,4.67806719,2.903912405,2024392,5,0,12486.85,12.5940262,36132.36,4.493819889,34500,0,0,0
DEA4,DE,90,2015,3.291441864,71378.8,1.990974607,2.903912405,2029648,4.7,-0.3,12045.42,-3.599158587,37344.44,3.299517568,34900,0,0,1
DEA4,DE,90,2016,3.291441864,73861.86,3.41956854,2.903912405,2057996,4.1,-0.6,12956.19,7.288916152,38679.12,3.511588117,35900,0,0,1
DEA4,DE,90,2017,3.291441864,75986.91,2.836449672,2.903912405,2054205,3.9,-0.2,13558.64,4.545031628,40261.01,4.008358728,37000,0,0,1
DEA4,DE,90,2018,3.291441864,78601.1,3.382460564,2.903912405,2054343,3.3,-0.6,14434.9,6.262490299,42196.74,4.695946004,38300,0,0,1
DEA5,DE,137,2012,3.587486034,106403.71,0.877520919,3.587486034,3569424,6.6,-0.5,15748.97,-4.668116759,58356.12,3.522568248,29900,0,0,0
DEA5,DE,137,2013,3.587486034,107945.66,1.438750763,3.587486034,3559551,6.6,0,16664.5,5.6505742,59467.7,1.886907046,30400,0,0,0
DEA5,DE,137,2014,3.587486034,112337.85,3.988289624,3.587486034,3551553,5.7,-0.9,16544.86,-0.720522874,61821.56,3.881886293,31600,0,0,0
DEA5,DE,137,2015,3.587486034,115052.53,2.387795809,3.587486034,3557772,5.7,0,17104.15,3.324564456,63470.21,2.631849103,32200,0,0,1
DEA5,DE,137,2016,3.587486034,117578.4,2.171653845,3.587486034,3597297,5,-0.7,17885.69,4.467982766,65317.45,2.86885668,32700,0,0,1
DEA5,DE,137,2017,3.587486034,121706.21,3.450468068,3.587486034,3586313,4.7,-0.3,18703.49,4.470918568,67491.67,3.274495409,33900,0,0,1
DEA5,DE,137,2018,3.587486034,125958.45,3.434206486,3.587486034,3583590,4,-0.7,19650.01,4.936770976,70735.52,4.694366841,35200,0,0,1
DEB1,DE,64,2012,1.219525908,41267.31,1.981244141,1.219525908,1480166,4,-0.4,8194.39,5.370999457,21033.42,2.728020202,27900,0,0,0
DEB1,DE,64,2013,1.219525908,42237.16,2.322974117,1.219525908,1476237,3.8,-0.2,7964.07,-2.850959808,21808.52,3.618811782,28600,0,0,0
DEB1,DE,64,2014,1.219525908,44215.3,4.577048074,1.219525908,1474378,4.1,0.3,8662.99,8.411975286,22501.08,3.126258893,30000,0,0,0
DEB1,DE,64,2015,1.219525908,45616.4,3.119641795,1.219525908,1477202,3.4,-0.7,8722.55,0.685169779,23357.78,3.736681114,30800,0,0,1
DEB1,DE,64,2016,1.219525908,46651.52,2.243820884,1.219525908,1488308,3.4,0,8888.6,1.885793045,24346.56,4.146044725,31300,0,0,1
DEB1,DE,64,2017,1.219525908,48834.39,4.572926795,1.219525908,1492187,3.1,-0.3,9955.18,11.33234619,25371.47,4.123474794,32700,0,0,1
DEB1,DE,64,2018,1.219525908,50161.69,2.681681016,1.219525908,1493055,2.8,-0.3,10817.04,8.302964981,26229.08,3.324340454,33600,0,0,1
DEB2,DE,20,2012,0.693989426,13572.83,1.697392856,0.693989426,518370,2.7,-1.4,3772.11,3.837708524,7019.26,2.561717574,26200,0,0,0
DEB2,DE,20,2013,0.693989426,14059.36,3.521836577,0.693989426,518289,3.1,0.4,3414.38,-9.963860203,7226.86,2.914684094,27100,0,0,0
DEB2,DE,20,2014,0.693989426,14459.04,2.803145834,0.693989426,519136,3,-0.1,3645.56,6.551406421,7471.58,3.330184918,27800,0,0,0
DEB2,DE,20,2015,0.693989426,14997.98,3.659570088,0.693989426,521863,2.9,-0.1,3531.86,-3.168534442,7770.75,3.926019532,28400,0,0,1
DEB2,DE,20,2016,0.693989426,15533.25,3.506736228,0.693989426,532715,2.7,-0.2,3449.13,-2.370261903,8072.6,3.810892649,29300,0,0,1
DEB2,DE,20,2017,0.693989426,15793.65,1.662507287,0.693989426,528728,2,-0.7,3808.17,9.902673346,8344.31,3.310425814,29800,0,0,1
DEB2,DE,20,2018,0.693989426,16188.02,2.466350198,0.693989426,529597,2.6,0.6,4697.96,20.99796131,8593.55,2.943205242,30500,0,0,1
DEB3,DE,357,2012,1.982590225,65649.93,3.297337375,1.956680678,1991497,4.3,-0.9,12730.18,-5.080590837,32496.71,3.95573331,32900,0,0,0
DEB3,DE,357,2013,1.982590225,66719.63,1.616267798,1.956680678,1995752,4.4,0.1,14666.4,14.1583611,33831.97,4.026735999,33400,0,0,0
DEB3,DE,357,2014,1.982590225,68853.36,3.147981326,1.956680678,2000852,4,-0.4,14941.75,1.860014479,34976.85,3.328020064,34300,0,0,0
DEB3,DE,357,2015,1.982590225,72309.51,4.897663006,1.956680678,2012517,4.1,0.1,15519.79,3.795667568,36108.76,3.18490811,35800,0,0,1
DEB3,DE,357,2016,1.982590225,74116.5,2.468252379,1.956680678,2031780,4.1,0,15654.84,0.866415061,36894.14,2.151723567,36400,0,0,1
DEB3,DE,357,2017,1.982590225,75556.73,1.924558525,1.956680678,2045138,3.8,-0.3,15697.26,0.270604048,37914.06,2.72692887,36900,0,0,1
DEB3,DE,357,2018,1.982590225,77147.09,2.083009454,1.956680678,2051027,3.5,-0.3,17334.9,9.923563561,39560.31,4.250432337,37600,0,0,1
